,source,price,census_tract,price.1,bathrm,rooms,kitchens,fireplaces,year,start_year,offense_ARSON,offense_ASSAULT W/DANGEROUS WEAPON,offense_BURGLARY,offense_HOMICIDE,offense_MOTOR VEHICLE THEFT,offense_ROBBERY,offense_SEX ABUSE,offense_THEFT F/AUTO,offense_THEFT/OTHER,method_GUN,method_KNIFE,method_OTHERS,shift_DAY,shift_EVENING,shift_MIDNIGHT
173,Residential,1103500.0,4300.0,1103500.0,5,9,2.0,2,2014,2014,0,17,15,0,14,20,3,82,208,6,12,341,158,124,77
174,Residential,1349750.0,4300.0,1349750.0,2,13,2.0,0,2018,2018,0,4,8,0,13,8,2,97,88,2,4,214,74,89,57
175,Residential,1523870.0,4300.0,1523870.0,9,16,3.0,1,2015,2015,0,3,4,1,1,4,1,29,59,1,2,99,38,40,24
176,Residential,1523870.0,4300.0,1523870.0,9,16,3.0,1,2015,2015,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0
177,Residential,2149000.0,4300.0,2149000.0,4,10,1.0,1,2016,2016,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
178,Residential,2149000.0,4300.0,2149000.0,4,10,1.0,1,2016,2016,0,14,12,0,14,6,1,99,124,4,6,260,90,122,58
179,Residential,1720000.0,4300.0,1720000.0,4,12,2.0,2,2018,2018,0,4,8,0,13,8,2,97,88,2,4,214,74,89,57
180,Residential,1350000.0,4300.0,1350000.0,4,15,4.0,1,2014,2014,0,17,15,0,14,20,3,82,208,6,12,341,158,124,77
181,Residential,1400000.0,4300.0,1400000.0,2,8,2.0,1,2015,2015,0,3,4,1,1,4,1,29,59,1,2,99,38,40,24
182,Residential,1400000.0,4300.0,1400000.0,2,8,2.0,1,2015,2015,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0
183,Residential,1600000.0,5500.0,1600000.0,4,12,2.0,4,2016,2016,0,0,0,0,0,0,0,1,4,0,0,5,2,3,0
184,Residential,1600000.0,5500.0,1600000.0,4,12,2.0,4,2016,2016,0,14,27,0,9,20,2,163,326,3,3,555,185,276,100
185,Residential,1700000.0,5500.0,1700000.0,4,9,4.0,3,2015,2015,0,3,8,0,3,2,1,25,108,0,2,148,57,74,19
186,Residential,1700000.0,5500.0,1700000.0,4,9,4.0,3,2015,2015,0,0,1,0,0,0,0,0,5,0,0,6,4,2,0
187,Residential,825000.0,5500.0,825000.0,1,6,1.0,1,2016,2016,0,0,0,0,0,0,0,1,4,0,0,5,2,3,0
188,Residential,825000.0,5500.0,825000.0,1,6,1.0,1,2016,2016,0,14,27,0,9,20,2,163,326,3,3,555,185,276,100
189,Residential,785000.0,5500.0,785000.0,2,4,1.0,1,2016,2016,0,0,0,0,0,0,0,1,4,0,0,5,2,3,0
190,Residential,785000.0,5500.0,785000.0,2,4,1.0,1,2016,2016,0,14,27,0,9,20,2,163,326,3,3,555,185,276,100
191,Residential,1500000.0,4201.0,1500000.0,3,14,1.0,0,2016,2016,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0
192,Residential,1500000.0,4201.0,1500000.0,3,14,1.0,0,2016,2016,0,3,6,0,7,6,1,56,56,1,3,131,46,65,24
193,Residential,1345000.0,4201.0,1345000.0,2,7,2.0,2,2017,2017,0,3,5,0,8,5,3,38,55,1,2,114,45,47,25
194,Residential,1175000.0,4201.0,1175000.0,2,7,1.0,1,2014,2014,0,4,16,0,5,10,0,57,70,4,0,158,62,69,31
195,Residential,1041000.0,4201.0,1041000.0,2,6,2.0,0,2017,2017,0,3,5,0,8,5,3,38,55,1,2,114,45,47,25
196,Residential,2600000.0,5002.0,2600000.0,3,10,3.0,6,2017,2017,0,4,6,0,7,9,2,68,47,3,1,139,64,60,19
197,Residential,2435000.0,5002.0,2435000.0,4,11,3.0,3,2014,2014,0,2,8,0,6,12,3,86,71,4,4,180,92,74,22
198,Residential,2600000.0,5002.0,2600000.0,6,8,3.0,3,2017,2017,0,4,6,0,7,9,2,68,47,3,1,139,64,60,19
199,Residential,2050000.0,5002.0,2050000.0,5,15,4.0,3,2015,2015,0,3,1,0,1,3,0,14,17,1,2,36,17,16,6
200,Residential,1450000.0,5002.0,1450000.0,4,7,4.0,0,2017,2017,0,4,6,0,7,9,2,68,47,3,1,139,64,60,19
201,Residential,635000.0,5002.0,635000.0,1,5,1.0,1,2017,2017,0,4,6,0,7,9,2,68,47,3,1,139,64,60,19
202,Residential,1477500.0,5002.0,1477500.0,2,7,2.0,2,2016,2016,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0
203,Residential,1477500.0,5002.0,1477500.0,2,7,2.0,2,2016,2016,0,4,10,0,9,10,3,78,53,3,2,162,73,67,27
204,Residential,1075000.0,5201.0,1075000.0,2,7,2.0,0,2015,2015,0,0,8,0,3,5,0,42,54,1,0,111,47,47,18
205,Residential,1075000.0,5201.0,1075000.0,2,7,2.0,0,2015,2015,0,0,0,0,0,0,0,0,3,0,0,3,2,1,0
206,Residential,1231000.0,5201.0,1231000.0,3,9,2.0,2,2014,2014,0,7,28,0,7,21,3,152,224,5,4,433,164,180,98
207,Residential,1325000.0,5201.0,1325000.0,2,7,2.0,1,2017,2017,0,8,13,0,15,16,4,137,247,2,7,431,120,232,88
208,Residential,1605000.0,5201.0,1605000.0,3,10,3.0,4,2016,2016,0,0,0,0,0,0,0,1,3,0,0,4,3,1,0
209,Residential,1605000.0,5201.0,1605000.0,3,10,3.0,4,2016,2016,0,2,30,0,11,13,3,210,157,4,1,421,153,198,75
210,Residential,2299000.0,5201.0,2299000.0,3,10,2.0,3,2017,2017,0,8,13,0,15,16,4,137,247,2,7,431,120,232,88
211,Residential,1049000.0,4300.0,1049000.0,3,9,2.0,0,2014,2014,0,17,15,0,14,20,3,82,208,6,12,341,158,124,77
212,Residential,801600.0,4300.0,801600.0,2,8,1.0,0,2016,2016,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
213,Residential,801600.0,4300.0,801600.0,2,8,1.0,0,2016,2016,0,14,12,0,14,6,1,99,124,4,6,260,90,122,58
214,Residential,1410000.0,5500.0,1410000.0,4,6,2.0,1,2017,2017,0,7,16,0,8,20,1,163,245,4,3,453,156,219,85
215,Residential,1250000.0,5500.0,1250000.0,3,9,2.0,1,2014,2014,0,19,19,0,13,20,6,71,342,5,10,475,201,217,72
216,Residential,280745.0,5500.0,280745.0,3,10,3.0,0,2014,2014,0,19,19,0,13,20,6,71,342,5,10,475,201,217,72
217,Residential,1120160.0,5500.0,1120160.0,4,16,4.0,0,2016,2016,0,0,0,0,0,0,0,1,4,0,0,5,2,3,0
218,Residential,1120160.0,5500.0,1120160.0,4,16,4.0,0,2016,2016,0,14,27,0,9,20,2,163,326,3,3,555,185,276,100
219,Residential,1050000.0,5500.0,1050000.0,2,6,2.0,0,2015,2015,0,3,8,0,3,2,1,25,108,0,2,148,57,74,19
220,Residential,1050000.0,5500.0,1050000.0,2,6,2.0,0,2015,2015,0,0,1,0,0,0,0,0,5,0,0,6,4,2,0
221,Residential,1037250.0,5500.0,1037250.0,1,6,1.0,0,2017,2017,0,7,16,0,8,20,1,163,245,4,3,453,156,219,85
222,Residential,737500.0,4801.0,737500.0,1,4,1.0,0,2014,2014,0,12,16,0,8,22,2,116,71,11,6,230,83,108,56
223,Residential,1200000.0,4801.0,1200000.0,4,9,1.0,1,2018,2018,0,8,12,1,14,20,0,175,82,10,5,297,88,134,90
224,Residential,1050000.0,4801.0,1050000.0,4,9,1.0,0,2015,2015,0,2,6,0,2,4,0,30,23,1,2,64,26,27,14
225,Residential,830000.0,4801.0,830000.0,2,8,1.0,0,2015,2015,0,2,6,0,2,4,0,30,23,1,2,64,26,27,14
226,Residential,766000.0,4801.0,766000.0,1,7,1.0,0,2017,2017,0,8,7,0,6,7,0,82,73,3,2,178,74,74,35
227,Residential,250000.0,4802.0,250000.0,1,7,1.0,0,2017,2017,0,6,3,0,5,13,0,51,18,6,2,88,41,39,16
228,Residential,1325000.0,4901.0,1325000.0,2,6,1.0,3,2017,2017,0,12,6,0,13,11,1,99,90,9,3,220,77,99,56
229,Residential,835000.0,4901.0,835000.0,1,6,1.0,0,2015,2015,0,4,7,0,2,9,0,26,33,1,3,77,32,37,12
230,Residential,825000.0,4901.0,825000.0,1,4,1.0,2,2018,2018,1,7,9,2,10,8,0,128,64,6,4,219,71,88,70
231,Residential,666000.0,4901.0,666000.0,2,5,1.0,0,2017,2017,0,12,6,0,13,11,1,99,90,9,3,220,77,99,56
232,Residential,1230000.0,4901.0,1230000.0,2,7,1.0,0,2014,2014,0,12,7,0,8,13,1,83,88,8,6,198,80,104,28
233,Residential,1400000.0,4901.0,1400000.0,2,8,1.0,2,2016,2016,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
234,Residential,1400000.0,4901.0,1400000.0,2,8,1.0,2,2016,2016,0,5,12,0,9,14,0,126,68,7,2,225,80,98,56
235,Residential,915000.0,4400.0,915000.0,2,8,1.0,1,2016,2016,0,0,0,0,0,0,0,1,2,0,0,3,2,1,0
236,Residential,915000.0,4400.0,915000.0,2,8,1.0,1,2016,2016,0,14,32,0,36,54,2,591,201,15,9,906,239,405,286
237,Residential,1120000.0,4400.0,1120000.0,3,8,1.0,1,2015,2015,0,2,6,1,17,15,0,106,60,5,3,199,65,83,59
238,Residential,1120000.0,4400.0,1120000.0,3,8,1.0,1,2015,2015,0,0,1,0,0,0,1,0,2,0,0,4,0,2,2
239,Residential,822500.0,4400.0,822500.0,2,8,1.0,1,2016,2016,0,0,0,0,0,0,0,1,2,0,0,3,2,1,0
240,Residential,822500.0,4400.0,822500.0,2,8,1.0,1,2016,2016,0,14,32,0,36,54,2,591,201,15,9,906,239,405,286
241,Residential,875000.0,4400.0,875000.0,2,8,1.0,1,2016,2016,0,0,0,0,0,0,0,1,2,0,0,3,2,1,0
242,Residential,875000.0,4400.0,875000.0,2,8,1.0,1,2016,2016,0,14,32,0,36,54,2,591,201,15,9,906,239,405,286
243,Residential,877500.0,4400.0,877500.0,2,8,1.0,1,2014,2014,0,20,25,2,29,55,3,326,284,12,12,720,300,254,190
244,Residential,960000.0,4400.0,960000.0,2,8,1.0,1,2017,2017,0,17,30,0,39,49,6,432,293,13,7,846,267,327,272
245,Residential,600000.0,4400.0,600000.0,2,5,1.0,0,2014,2014,0,20,25,2,29,55,3,326,284,12,12,720,300,254,190
246,Residential,705000.0,4400.0,705000.0,2,5,1.0,1,2016,2016,0,0,0,0,0,0,0,1,2,0,0,3,2,1,0
247,Residential,705000.0,4400.0,705000.0,2,5,1.0,1,2016,2016,0,14,32,0,36,54,2,591,201,15,9,906,239,405,286
248,Residential,650000.0,4400.0,650000.0,2,6,3.0,0,2015,2015,0,2,6,1,17,15,0,106,60,5,3,199,65,83,59
249,Residential,650000.0,4400.0,650000.0,2,6,3.0,0,2015,2015,0,0,1,0,0,0,1,0,2,0,0,4,0,2,2
250,Residential,712000.0,4400.0,712000.0,2,5,1.0,0,2015,2015,0,2,6,1,17,15,0,106,60,5,3,199,65,83,59
251,Residential,712000.0,4400.0,712000.0,2,5,1.0,0,2015,2015,0,0,1,0,0,0,1,0,2,0,0,4,0,2,2
252,Residential,675000.0,4400.0,675000.0,2,6,1.0,0,2016,2016,0,0,0,0,0,0,0,1,2,0,0,3,2,1,0
253,Residential,675000.0,4400.0,675000.0,2,6,1.0,0,2016,2016,0,14,32,0,36,54,2,591,201,15,9,906,239,405,286
254,Residential,1225000.0,4400.0,1225000.0,3,8,2.0,0,2017,2017,0,17,30,0,39,49,6,432,293,13,7,846,267,327,272
255,Residential,1100000.0,4400.0,1100000.0,1,4,1.0,0,2015,2015,0,2,6,1,17,15,0,106,60,5,3,199,65,83,59
256,Residential,1100000.0,4400.0,1100000.0,1,4,1.0,0,2015,2015,0,0,1,0,0,0,1,0,2,0,0,4,0,2,2
257,Residential,899000.0,4802.0,899000.0,3,8,2.0,0,2014,2014,0,8,12,0,27,15,1,134,42,9,6,224,76,88,75
258,Residential,650000.0,4802.0,650000.0,2,6,1.0,0,2015,2015,0,1,5,0,4,4,1,20,6,3,0,38,12,16,13
259,Residential,650000.0,4802.0,650000.0,2,6,1.0,0,2015,2015,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0
260,Residential,690000.0,4802.0,690000.0,3,8,1.0,1,2015,2015,0,1,5,0,4,4,1,20,6,3,0,38,12,16,13
261,Residential,690000.0,4802.0,690000.0,3,8,1.0,1,2015,2015,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0
262,Residential,139000.0,4802.0,139000.0,5,11,2.0,0,2017,2017,0,6,3,0,5,13,0,51,18,6,2,88,41,39,16
263,Residential,815000.0,6400.0,815000.0,2,6,2.0,0,2018,2018,0,12,4,1,9,11,2,31,25,14,3,78,38,41,16
264,Residential,1005000.0,4901.0,1005000.0,3,16,3.0,0,2017,2017,0,12,6,0,13,11,1,99,90,9,3,220,77,99,56
265,Residential,1122000.0,4901.0,1122000.0,2,8,2.0,0,2017,2017,0,12,6,0,13,11,1,99,90,9,3,220,77,99,56
266,Residential,1270000.0,4901.0,1270000.0,3,9,2.0,2,2016,2016,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
267,Residential,1270000.0,4901.0,1270000.0,3,9,2.0,2,2016,2016,0,5,12,0,9,14,0,126,68,7,2,225,80,98,56
268,Residential,1137500.0,4901.0,1137500.0,2,10,1.0,4,2015,2015,0,4,7,0,2,9,0,26,33,1,3,77,32,37,12
269,Residential,409000.0,4801.0,409000.0,1,5,1.0,0,2015,2015,0,2,6,0,2,4,0,30,23,1,2,64,26,27,14
270,Residential,399000.0,4801.0,399000.0,1,4,1.0,0,2016,2016,0,6,13,0,8,17,3,121,55,8,3,212,66,107,50
271,Residential,450000.0,4801.0,450000.0,1,4,1.0,0,2017,2017,0,8,7,0,6,7,0,82,73,3,2,178,74,74,35
272,Residential,730000.0,4801.0,730000.0,1,6,1.0,0,2015,2015,0,2,6,0,2,4,0,30,23,1,2,64,26,27,14
273,Residential,850000.0,4400.0,850000.0,3,8,1.0,1,2014,2014,0,20,25,2,29,55,3,326,284,12,12,720,300,254,190
274,Residential,1261125.0,4400.0,1261125.0,2,8,1.0,1,2014,2014,0,20,25,2,29,55,3,326,284,12,12,720,300,254,190
275,Residential,925000.0,4400.0,925000.0,2,8,1.0,1,2014,2014,0,20,25,2,29,55,3,326,284,12,12,720,300,254,190
276,Residential,910000.0,4400.0,910000.0,2,8,1.0,1,2014,2014,0,20,25,2,29,55,3,326,284,12,12,720,300,254,190
277,Residential,913000.0,4400.0,913000.0,2,8,1.0,1,2015,2015,0,2,6,1,17,15,0,106,60,5,3,199,65,83,59
278,Residential,913000.0,4400.0,913000.0,2,8,1.0,1,2015,2015,0,0,1,0,0,0,1,0,2,0,0,4,0,2,2
279,Residential,935000.0,4400.0,935000.0,3,8,1.0,1,2017,2017,0,17,30,0,39,49,6,432,293,13,7,846,267,327,272
280,Residential,774555.0,4400.0,774555.0,2,6,1.0,1,2015,2015,0,2,6,1,17,15,0,106,60,5,3,199,65,83,59
281,Residential,774555.0,4400.0,774555.0,2,6,1.0,1,2015,2015,0,0,1,0,0,0,1,0,2,0,0,4,0,2,2
282,Residential,632000.0,4400.0,632000.0,1,4,1.0,0,2014,2014,0,20,25,2,29,55,3,326,284,12,12,720,300,254,190
283,Residential,1434750.0,4400.0,1434750.0,3,8,2.0,1,2016,2016,0,0,0,0,0,0,0,1,2,0,0,3,2,1,0
284,Residential,1434750.0,4400.0,1434750.0,3,8,2.0,1,2016,2016,0,14,32,0,36,54,2,591,201,15,9,906,239,405,286
285,Residential,1025000.0,4400.0,1025000.0,3,9,2.0,1,2014,2014,0,20,25,2,29,55,3,326,284,12,12,720,300,254,190
286,Residential,760000.0,6400.0,760000.0,2,8,1.0,0,2017,2017,0,18,3,0,15,12,1,48,50,12,1,134,61,50,36
287,Residential,528000.0,6400.0,528000.0,1,6,1.0,1,2014,2014,0,23,8,1,12,11,0,33,35,15,7,101,40,50,33
288,Residential,450000.0,6400.0,450000.0,1,7,1.0,1,2014,2014,0,23,8,1,12,11,0,33,35,15,7,101,40,50,33
289,Residential,520000.0,4802.0,520000.0,1,4,1.0,0,2014,2014,0,8,12,0,27,15,1,134,42,9,6,224,76,88,75
290,Residential,795000.0,4802.0,795000.0,2,6,1.0,0,2017,2017,0,6,3,0,5,13,0,51,18,6,2,88,41,39,16
291,Residential,1195000.0,4802.0,1195000.0,2,8,2.0,0,2017,2017,0,6,3,0,5,13,0,51,18,6,2,88,41,39,16
292,Residential,880000.0,4801.0,880000.0,2,8,1.0,0,2016,2016,0,6,13,0,8,17,3,121,55,8,3,212,66,107,50
293,Residential,607000.0,4801.0,607000.0,1,4,1.0,1,2014,2014,0,12,16,0,8,22,2,116,71,11,6,230,83,108,56
294,Residential,507000.0,4801.0,507000.0,1,4,1.0,0,2014,2014,0,12,16,0,8,22,2,116,71,11,6,230,83,108,56
295,Residential,981000.0,4801.0,981000.0,2,7,1.0,1,2017,2017,0,8,7,0,6,7,0,82,73,3,2,178,74,74,35
296,Residential,1000000.0,4801.0,1000000.0,1,7,1.0,0,2015,2015,0,2,6,0,2,4,0,30,23,1,2,64,26,27,14
297,Residential,1200000.0,4901.0,1200000.0,1,3,1.0,0,2015,2015,0,4,7,0,2,9,0,26,33,1,3,77,32,37,12
298,Residential,1250000.0,5001.0,1250000.0,3,9,2.0,2,2016,2016,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
299,Residential,1250000.0,5001.0,1250000.0,3,9,2.0,2,2016,2016,0,3,8,0,6,9,0,152,24,5,1,196,61,105,36
300,Residential,1575000.0,5001.0,1575000.0,5,12,4.0,0,2017,2017,0,4,5,0,9,4,0,120,37,0,4,175,53,84,42
301,Residential,1180000.0,5002.0,1180000.0,3,6,1.0,0,2015,2015,0,3,1,0,1,3,0,14,17,1,2,36,17,16,6
302,Residential,2000000.0,5002.0,2000000.0,3,10,2.0,3,2017,2017,0,4,6,0,7,9,2,68,47,3,1,139,64,60,19
303,Residential,1050000.0,4400.0,1050000.0,2,9,1.0,0,2014,2014,0,20,25,2,29,55,3,326,284,12,12,720,300,254,190
304,Residential,2000000.0,4400.0,2000000.0,4,10,2.0,2,2016,2016,0,0,0,0,0,0,0,1,2,0,0,3,2,1,0
305,Residential,2000000.0,4400.0,2000000.0,4,10,2.0,2,2016,2016,0,14,32,0,36,54,2,591,201,15,9,906,239,405,286
306,Residential,2325000.0,4400.0,2325000.0,4,11,2.0,4,2017,2017,0,17,30,0,39,49,6,432,293,13,7,846,267,327,272
307,Residential,785000.0,4802.0,785000.0,2,6,1.0,0,2016,2016,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
308,Residential,785000.0,4802.0,785000.0,2,6,1.0,0,2016,2016,0,1,11,2,12,12,2,75,22,8,1,128,47,55,35
309,Residential,650000.0,4801.0,650000.0,3,9,3.0,0,2015,2015,0,2,6,0,2,4,0,30,23,1,2,64,26,27,14
310,Residential,935000.0,4801.0,935000.0,3,8,2.0,0,2015,2015,0,2,6,0,2,4,0,30,23,1,2,64,26,27,14
311,Residential,901530.0,4901.0,901530.0,1,6,1.0,0,2016,2016,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
312,Residential,901530.0,4901.0,901530.0,1,6,1.0,0,2016,2016,0,5,12,0,9,14,0,126,68,7,2,225,80,98,56
313,Residential,1060000.0,4901.0,1060000.0,2,5,1.0,1,2017,2017,0,12,6,0,13,11,1,99,90,9,3,220,77,99,56
314,Residential,1292500.0,4901.0,1292500.0,3,5,2.0,1,2014,2014,0,12,7,0,8,13,1,83,88,8,6,198,80,104,28
315,Residential,525000.0,4902.0,525000.0,1,7,1.0,1,2016,2016,0,0,0,0,0,0,0,2,1,0,0,3,2,1,0
316,Residential,525000.0,4902.0,525000.0,1,7,1.0,1,2016,2016,0,9,9,1,11,16,0,248,58,9,3,340,101,152,99
317,Residential,818000.0,4902.0,818000.0,2,7,1.0,0,2018,2018,0,6,7,0,11,5,1,131,80,7,2,232,56,112,73
318,Residential,635000.0,4902.0,635000.0,1,5,1.0,0,2015,2015,0,3,2,0,3,7,0,41,33,2,3,84,39,33,17
319,Residential,920000.0,10200.0,920000.0,3,12,1.0,1,2017,2017,0,3,4,0,18,11,2,112,181,5,2,324,125,164,42
320,Residential,1750000.0,5002.0,1750000.0,4,12,4.0,4,2017,2017,0,4,6,0,7,9,2,68,47,3,1,139,64,60,19
321,Residential,1010000.0,5002.0,1010000.0,3,7,1.0,1,2014,2014,0,2,8,0,6,12,3,86,71,4,4,180,92,74,22
322,Residential,1405000.0,5002.0,1405000.0,1,7,1.0,1,2017,2017,0,4,6,0,7,9,2,68,47,3,1,139,64,60,19
323,Residential,880000.0,4400.0,880000.0,2,8,1.0,0,2014,2014,0,20,25,2,29,55,3,326,284,12,12,720,300,254,190
324,Residential,825000.0,4400.0,825000.0,1,6,1.0,0,2017,2017,0,17,30,0,39,49,6,432,293,13,7,846,267,327,272
325,Residential,1174000.0,4400.0,1174000.0,3,5,1.0,0,2017,2017,0,17,30,0,39,49,6,432,293,13,7,846,267,327,272
326,Residential,787500.0,4400.0,787500.0,2,5,1.0,0,2016,2016,0,0,0,0,0,0,0,1,2,0,0,3,2,1,0
327,Residential,787500.0,4400.0,787500.0,2,5,1.0,0,2016,2016,0,14,32,0,36,54,2,591,201,15,9,906,239,405,286
328,Residential,1300000.0,4400.0,1300000.0,3,9,2.0,1,2017,2017,0,17,30,0,39,49,6,432,293,13,7,846,267,327,272
329,Residential,1000000.0,4400.0,1000000.0,4,8,4.0,1,2017,2017,0,17,30,0,39,49,6,432,293,13,7,846,267,327,272
330,Residential,1525000.0,4400.0,1525000.0,3,10,2.0,1,2017,2017,0,17,30,0,39,49,6,432,293,13,7,846,267,327,272
331,Residential,1240000.0,4400.0,1240000.0,2,8,1.0,1,2015,2015,0,2,6,1,17,15,0,106,60,5,3,199,65,83,59
332,Residential,1240000.0,4400.0,1240000.0,2,8,1.0,1,2015,2015,0,0,1,0,0,0,1,0,2,0,0,4,0,2,2
333,Residential,1600000.0,4400.0,1600000.0,2,7,1.0,0,2016,2016,0,0,0,0,0,0,0,1,2,0,0,3,2,1,0
334,Residential,1600000.0,4400.0,1600000.0,2,7,1.0,0,2016,2016,0,14,32,0,36,54,2,591,201,15,9,906,239,405,286
335,Residential,1160000.0,4400.0,1160000.0,2,8,1.0,0,2017,2017,0,17,30,0,39,49,6,432,293,13,7,846,267,327,272
336,Residential,772500.0,4801.0,772500.0,2,6,1.0,0,2015,2015,0,2,6,0,2,4,0,30,23,1,2,64,26,27,14
337,Residential,830258.0,4801.0,830258.0,2,6,2.0,0,2017,2017,0,8,7,0,6,7,0,82,73,3,2,178,74,74,35
338,Residential,82351.0,4600.0,82351.0,3,8,2.0,1,2016,2016,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
339,Residential,82351.0,4600.0,82351.0,3,8,2.0,1,2016,2016,0,27,22,0,19,33,3,72,96,17,9,246,91,135,46
340,Residential,750000.0,4600.0,750000.0,1,7,1.0,0,2017,2017,0,20,12,2,8,11,1,53,102,14,7,188,78,104,27
341,Residential,82351.0,4600.0,82351.0,4,8,1.0,2,2016,2016,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
342,Residential,82351.0,4600.0,82351.0,4,8,1.0,2,2016,2016,0,27,22,0,19,33,3,72,96,17,9,246,91,135,46
343,Residential,440000.0,4600.0,440000.0,1,5,1.0,1,2017,2017,0,20,12,2,8,11,1,53,102,14,7,188,78,104,27
344,Residential,529500.0,4600.0,529500.0,1,5,1.0,0,2018,2018,0,16,15,0,9,20,2,82,105,17,4,228,90,108,51
345,Residential,543000.0,4600.0,543000.0,1,6,1.0,0,2014,2014,0,18,20,1,18,26,4,75,92,13,8,233,122,100,32
346,Residential,800000.0,10200.0,800000.0,2,7,1.0,1,2015,2015,0,2,1,0,8,6,0,28,22,1,1,65,33,29,5
347,Residential,800000.0,10200.0,800000.0,2,7,1.0,1,2015,2015,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
348,Residential,765000.0,5001.0,765000.0,2,6,1.0,1,2018,2018,0,1,5,0,8,14,0,128,39,5,1,189,56,85,54
349,Residential,499900.0,5001.0,499900.0,1,5,1.0,2,2015,2015,0,1,4,0,1,6,0,37,10,1,0,58,15,35,9
350,Residential,499900.0,5001.0,499900.0,1,5,1.0,2,2015,2015,0,0,1,0,0,0,1,1,0,0,0,3,1,2,0
351,Residential,577000.0,5001.0,577000.0,1,5,1.0,0,2015,2015,0,1,4,0,1,6,0,37,10,1,0,58,15,35,9
352,Residential,577000.0,5001.0,577000.0,1,5,1.0,0,2015,2015,0,0,1,0,0,0,1,1,0,0,0,3,1,2,0
353,Residential,509000.0,5001.0,509000.0,1,5,1.0,0,2015,2015,0,1,4,0,1,6,0,37,10,1,0,58,15,35,9
354,Residential,509000.0,5001.0,509000.0,1,5,1.0,0,2015,2015,0,0,1,0,0,0,1,1,0,0,0,3,1,2,0
355,Residential,725000.0,5001.0,725000.0,2,5,1.0,0,2015,2015,0,1,4,0,1,6,0,37,10,1,0,58,15,35,9
356,Residential,725000.0,5001.0,725000.0,2,5,1.0,0,2015,2015,0,0,1,0,0,0,1,1,0,0,0,3,1,2,0
357,Residential,383000.0,4901.0,383000.0,2,9,1.0,0,2017,2017,0,12,6,0,13,11,1,99,90,9,3,220,77,99,56
358,Residential,1230000.0,4901.0,1230000.0,1,8,1.0,0,2017,2017,0,12,6,0,13,11,1,99,90,9,3,220,77,99,56
359,Residential,1800000.0,4901.0,1800000.0,3,8,2.0,0,2017,2017,0,12,6,0,13,11,1,99,90,9,3,220,77,99,56
360,Residential,1205000.0,4901.0,1205000.0,2,8,2.0,0,2016,2016,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
361,Residential,1205000.0,4901.0,1205000.0,2,8,2.0,0,2016,2016,0,5,12,0,9,14,0,126,68,7,2,225,80,98,56
362,Residential,710000.0,4902.0,710000.0,2,4,1.0,0,2017,2017,0,6,7,0,10,9,3,99,85,1,3,215,58,109,52
363,Residential,785000.0,4902.0,785000.0,3,7,2.0,0,2016,2016,0,0,0,0,0,0,0,2,1,0,0,3,2,1,0
364,Residential,785000.0,4902.0,785000.0,3,7,2.0,0,2016,2016,0,9,9,1,11,16,0,248,58,9,3,340,101,152,99
365,Residential,1015000.0,4902.0,1015000.0,3,7,1.0,1,2014,2014,0,11,13,0,23,20,2,119,68,12,5,239,108,103,45
366,Residential,690000.0,4600.0,690000.0,1,6,1.0,0,2016,2016,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
367,Residential,690000.0,4600.0,690000.0,1,6,1.0,0,2016,2016,0,27,22,0,19,33,3,72,96,17,9,246,91,135,46
368,Residential,575000.0,4600.0,575000.0,1,6,1.0,0,2016,2016,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
369,Residential,575000.0,4600.0,575000.0,1,6,1.0,0,2016,2016,0,27,22,0,19,33,3,72,96,17,9,246,91,135,46
370,Residential,715000.0,4600.0,715000.0,2,6,1.0,0,2017,2017,0,20,12,2,8,11,1,53,102,14,7,188,78,104,27
371,Residential,865000.0,6400.0,865000.0,2,6,1.0,1,2018,2018,0,12,4,1,9,11,2,31,25,14,3,78,38,41,16
372,Residential,612100.0,6400.0,612100.0,2,5,1.0,0,2015,2015,0,2,1,0,2,3,0,6,11,1,1,23,8,10,7
373,Residential,612100.0,6400.0,612100.0,2,5,1.0,0,2015,2015,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0
374,Residential,685000.0,6400.0,685000.0,2,6,2.0,0,2015,2015,0,2,1,0,2,3,0,6,11,1,1,23,8,10,7
375,Residential,685000.0,6400.0,685000.0,2,6,2.0,0,2015,2015,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0
